short_name_stocks,ticker_stocks_yf,ticker_stocks,secteur_activite,pays_stocks,place_boursiere,capitalisation_boursiere,nom_indice,ticker_indice_yf,nombres_entreprises,ponderation
"TJX Companies, Inc. (The)",TJX,TJX,Consumer Cyclical,United States,NYQ,167197016064.0,S&P 500,^GSPC,503,0.23
"TKO Group Holdings, Inc.",TKO,TKO,Communication Services,United States,NYQ,38689693696.0,S&P 500,^GSPC,503,0.05
"The Trade Desk, Inc.",TTD,TTD,Communication Services,United States,NGM,9002574848.0,S&P 500,^GSPC,503,0.01
Tractor Supply Company,TSCO,TSCO,Consumer Cyclical,United States,NMS,16918743040.0,S&P 500,^GSPC,503,0.02
Trane Technologies plc,TT,TT,Industrials,Ireland,NYQ,107119058944.0,S&P 500,^GSPC,503,0.15
Transdigm Group Incorporated,TDG,TDG,Industrials,United States,NYQ,73227132928.0,S&P 500,^GSPC,503,0.1
"The Travelers Companies, Inc.",TRV,TRV,Financial Services,United States,NYQ,71155163136.0,S&P 500,^GSPC,503,0.1
Trimble Inc.,TRMB,TRMB,Technology,United States,NMS,12257004544.0,S&P 500,^GSPC,503,0.02
Truist Financial Corporation,TFC,TFC,Financial Services,United States,NYQ,63402795008.0,S&P 500,^GSPC,503,0.09
"Tyler Technologies, Inc.",TYL,TYL,Technology,United States,NYQ,12410871808.0,S&P 500,^GSPC,503,0.02
"Tyson Foods, Inc.",TSN,TSN,Consumer Defensive,United States,NYQ,20574920704.0,S&P 500,^GSPC,503,0.03
U.S. Bancorp,USB,USB,Financial Services,United States,NYQ,96517054464.0,S&P 500,^GSPC,503,0.13
"Uber Technologies, Inc.",UBER,UBER,Technology,United States,NYQ,147906625536.0,S&P 500,^GSPC,503,0.2
"UDR, Inc.",UDR,UDR,Real Estate,United States,NYQ,15050345472.0,S&P 500,^GSPC,503,0.02
"Ulta Beauty, Inc.",ULTA,ULTA,Consumer Cyclical,United States,NMS,19550679040.0,S&P 500,^GSPC,503,0.03
Union Pacific Corporation,UNP,UNP,Industrials,United States,NYQ,164891983872.0,S&P 500,^GSPC,503,0.23
"United Airlines Holdings, Inc.",UAL,UAL,Industrials,United States,NMS,43859107840.0,S&P 500,^GSPC,503,0.06
"United Parcel Service, Inc.",UPS,UPS,Industrials,United States,NYQ,93109690368.0,S&P 500,^GSPC,503,0.13
"United Rentals, Inc.",URI,URI,Industrials,United States,NYQ,69647933440.0,S&P 500,^GSPC,503,0.1
UnitedHealth Group Incorporated,UNH,UNH,Healthcare,United States,NYQ,387359899648.0,S&P 500,^GSPC,503,0.54
"Universal Health Services, Inc.",UHS,UHS,Healthcare,United States,NYQ,9115564032.0,S&P 500,^GSPC,503,0.01
Valero Energy Corporation,VLO,VLO,Energy,United States,NYQ,80005562368.0,S&P 500,^GSPC,503,0.11
Veeva Systems Inc.,VEEV,VEEV,Healthcare,United States,NYQ,29925304320.0,S&P 500,^GSPC,503,0.04
"Ventas, Inc.",VTR,VTR,Real Estate,United States,NYQ,43585118208.0,S&P 500,^GSPC,503,0.06
Veralto Corp,VLTO,VLTO,Industrials,United States,NYQ,22187436032.0,S&P 500,^GSPC,503,0.03
"VeriSign, Inc.",VRSN,VRSN,Technology,United States,NMS,23286898688.0,S&P 500,^GSPC,503,0.03
"Verisk Analytics, Inc.",VRSK,VRSK,Industrials,United States,NMS,24071331840.0,S&P 500,^GSPC,503,0.03
Verizon Communications Inc.,VZ,VZ,Communication Services,United States,NYQ,175331721216.0,S&P 500,^GSPC,503,0.24
Vertex Pharmaceuticals Incorpor,VRTX,VRTX,Healthcare,United States,NMS,126397644800.0,S&P 500,^GSPC,503,0.17
"Vertiv Holdings, LLC",VRT,VRT,Industrials,United States,NYQ,119619166208.0,S&P 500,^GSPC,503,0.17
Viatris Inc.,VTRS,VTRS,Healthcare,United States,NMS,18842462208.0,S&P 500,^GSPC,503,0.03
VICI Properties Inc.,VICI,VICI,Real Estate,United States,NYQ,28925376512.0,S&P 500,^GSPC,503,0.04
Visa Inc.,V,V,Financial Services,United States,NYQ,667664187392.0,S&P 500,^GSPC,503,0.92
Vistra Corp.,VST,VST,Utilities,United States,NYQ,51642867712.0,S&P 500,^GSPC,503,0.07
Vulcan Materials Company (Holdi,VMC,VMC,Basic Materials,United States,NYQ,38281584640.0,S&P 500,^GSPC,503,0.05
W.R. Berkley Corporation,WRB,WRB,Financial Services,United States,NYQ,26305075200.0,S&P 500,^GSPC,503,0.04
"W.W. Grainger, Inc.",GWW,GWW,Industrials,United States,NYQ,63182483456.0,S&P 500,^GSPC,503,0.09
Westinghouse Air Brake Technolo,WAB,WAB,Industrials,United States,NYQ,44794818560.0,S&P 500,^GSPC,503,0.06
Walmart Inc.,WMT,WMT,Consumer Defensive,United States,NMS,865998143488.0,S&P 500,^GSPC,503,1.2
Walt Disney Company (The),DIS,DIS,Communication Services,United States,NYQ,166201507840.0,S&P 500,^GSPC,503,0.23
"Warner Bros. Discovery, Inc. - ",WBD,WBD,Communication Services,United States,NMS,67216334848.0,S&P 500,^GSPC,503,0.09
"Waste Management, Inc.",WM,WM,Industrials,United States,NYQ,89985089536.0,S&P 500,^GSPC,503,0.12
Waters Corporation,WAT,WAT,Healthcare,United States,NYQ,37127016448.0,S&P 500,^GSPC,503,0.05
"WEC Energy Group, Inc.",WEC,WEC,Utilities,United States,NYQ,37855838208.0,S&P 500,^GSPC,503,0.05
Wells Fargo & Company,WFC,WFC,Financial Services,United States,NYQ,262992691200.0,S&P 500,^GSPC,503,0.36
Welltower Inc.,WELL,WELL,Real Estate,United States,NYQ,162494447616.0,S&P 500,^GSPC,503,0.22
"West Pharmaceutical Services, I",WST,WST,Healthcare,United States,NYQ,25786372096.0,S&P 500,^GSPC,503,0.04
Western Digital Corporation,WDC,WDC,Technology,United States,NMS,206247460864.0,S&P 500,^GSPC,503,0.29
Weyerhaeuser Company,WY,WY,Real Estate,United States,NYQ,16987763712.0,S&P 500,^GSPC,503,0.02
"Williams-Sonoma, Inc.",WSM,WSM,Consumer Cyclical,United States,NYQ,26863888384.0,S&P 500,^GSPC,503,0.04
"Williams Companies, Inc. (The)",WMB,WMB,Energy,United States,NYQ,88997576704.0,S&P 500,^GSPC,503,0.12
Willis Towers Watson Public Lim,WTW,WTW,Financial Services,United Kingdom,NMS,25976971264.0,S&P 500,^GSPC,503,0.04
"Workday, Inc.",WDAY,WDAY,Technology,United States,NMS,32173236224.0,S&P 500,^GSPC,503,0.04
"Wynn Resorts, Limited",WYNN,WYNN,Consumer Cyclical,United States,NMS,9974942720.0,S&P 500,^GSPC,503,0.01
Xcel Energy Inc.,XEL,XEL,Utilities,United States,NMS,49754284032.0,S&P 500,^GSPC,503,0.07
Xylem Inc.,XYL,XYL,Industrials,United States,NYQ,27874314240.0,S&P 500,^GSPC,503,0.04
"Yum! Brands, Inc.",YUM,YUM,Consumer Cyclical,United States,NYQ,44537630720.0,S&P 500,^GSPC,503,0.06
Zebra Technologies Corporation,ZBRA,ZBRA,Technology,United States,NMS,12758604800.0,S&P 500,^GSPC,503,0.02
"Zimmer Biomet Holdings, Inc.",ZBH,ZBH,Healthcare,United States,NYQ,16283737088.0,S&P 500,^GSPC,503,0.02
Zoetis Inc.,ZTS,ZTS,Healthcare,United States,NYQ,30373076992.0,S&P 500,^GSPC,503,0.04
